game_id,tag
7186,Indie
7186,Puzzle
7186,Automation
7186,Resource Management
7186,Funny
7186,Programming
7186,Cooking
7186,Management
7186,Singleplayer
7186,Building
7186,Casual
7187,Adventure
7187,RPG
7187,Indie
7187,Early Access
7187,Horror
7187,RPGMaker
7187,Pixel Graphics
7187,Anime
7187,Female Protagonist
7188,Point & Click
7188,Adventure
7188,Indie
7188,Female Protagonist
7188,Supernatural
7188,Mystery
7188,Detective
7188,Short
7188,Pixel Graphics
7188,Singleplayer
7189,Simulation
7189,God Game
7189,Adventure
7189,Multiplayer
7189,Character Customization
7189,Open World
7189,Singleplayer
7189,Moddable
7189,Sandbox
7189,Exploration
7189,Loot
7189,Procedural Generation
7189,Family Friendly
7189,Creature Collector
7189,Stylized
7189,Fantasy
7189,Physics
7189,Puzzle Platformer
7189,Game Development
7189,Aliens
7190,Visual Novel
7190,Mature
7190,Nudity
7190,Anime
7190,Indie
7190,Romance
7190,Sexual Content
7190,Casual
7190,Dating Sim
7190,LGBTQ+
7190,Singleplayer
7190,Multiple Endings
7190,Hentai
7190,Story Rich
7190,Comedy
7191,RPG
7191,JRPG
7191,2D
7191,Party Based RPG
7191,Singleplayer
7191,Turn Based
7191,Drama
7191,Turn Based Combat
7191,Soundtrack
7191,Story Rich
7191,Anime
7191,Great Soundtrack
7192,Indie
7192,RPG
7192,Dungeon Crawler
7192,Party Based RPG
7192,VR
7192,Turn Based Combat
7192,Turn Based
7192,Fantasy
7192,CRPG
7192,Action RPG
7192,Puzzle
7192,Atmospheric
7192,Singleplayer
7192,Grid Based Movement
7192,Mythology
7192,Adventure
7192,First Person
7192,Exploration
7192,Action
7192,Story Rich
7193,Hack and Slash
7193,Dungeon Crawler
7193,CRPG
7193,Action RPG
7193,PvE
7193,RPG
7193,Character Customization
7193,3D
7193,Isometric
7193,Action
7193,Story Rich
7193,Fantasy
7193,Magic
7193,Adventure
7193,Old School
7193,Combat
7193,Co op
7193,Local Co Op
7193,Local Multiplayer
7193,Multiplayer
7194,Nudity
7194,Sexual Content
7194,Hentai
7194,Anime
7194,NSFW
7194,Clicker
7194,Casual
7194,Relaxing
7194,Colorful
7194,Cute
7194,Idler
7194,2D
7194,Memes
7194,Comedy
7194,Funny
7194,Adventure
7194,Atmospheric
7194,Score Attack
7194,RPG
7194,Automation
7195,Adventure
7195,Funny
7195,Puzzle
7195,Comedy
7195,Parody
7195,Memes
7195,Dark Humor
7195,Sokoban
7195,Shooter
7195,Puzzle Platformer
7195,Action Adventure
7195,Side Scroller
7195,Cartoon
7195,Noir
7195,Action
7195,Character Action Game
7195,Abstract
7195,Combat
7195,2D
7195,Casual
7196,Strategy
7196,Casual
7196,City Builder
7196,Turn Based Tactics
7196,Puzzle
7196,2D
7196,Top Down
7196,Relaxing
7196,Procedural Generation
7196,Minimalist
7196,Building
7196,Management
7196,Singleplayer
7197,Sexual Content
7197,Nudity
7197,3D
7197,NSFW
7197,Mature
7197,Simulation
7197,Dating Sim
7197,Clicker
7197,Casual
7197,Female Protagonist
7197,Hentai
7197,Action
7197,Singleplayer
7197,Adventure
7197,Indie
7197,Psychological Horror
7198,Solitaire
7198,Casual
7198,Visual Novel
7198,Card Game
7198,Female Protagonist
7198,Cute
7198,Atmospheric
7198,Historical
7198,Romance
7198,Relaxing
7198,Story Rich
7198,Drama
7198,Funny
7198,Linear
7198,Colorful
7198,Puzzle
7198,Beautiful
7198,Emotional
7198,Family Friendly
7198,2D
7199,Anime
7199,Nudity
7199,Visual Novel
7199,Casual
7199,Adventure
7199,Mature
7199,Memes
7199,Sexual Content
7199,Story Rich
7199,Hentai
7199,Singleplayer
7199,Dating Sim
7199,Cute
7200,Strategy
7200,RTS
7200,Wargame
7200,Historical
7200,2D
7200,Military
7200,Old School
7200,Combat
7200,Multiplayer
7200,PvP
7200,Singleplayer
7200,Funny
7200,Rome
7201,Difficult
7201,Metroidvania
7201,Souls like
7201,Platformer
7201,Exploration
7201,Action RPG
7201,Action Adventure
7201,RPG
7201,2D
7201,Controller
7201,Lore Rich
7201,Story Rich
7201,Open World
7201,Side Scroller
7201,Action
7201,Indie
7201,Hand drawn
7201,Dark Fantasy
7201,Atmospheric
7201,Adventure
7202,Indie
7202,Action
7202,Multiplayer
7202,Funny
7202,Early Access
7202,Physics
7202,Fighting
7202,Shooter
7202,Local Multiplayer
7203,Mechs
7203,Crafting
7203,Sandbox
7203,Immersive Sim
7203,Economy
7203,Sci fi
7203,Management
7203,Capitalism
7203,Military
7203,Life Sim
7203,Robots
7203,Building
7203,Automation
7203,Simulation
7203,Cyberpunk
7203,Futuristic
7203,Space
7203,War
7203,Physics
7203,First Person
7204,Open World
7204,Creature Collector
7204,Adventure
7204,Exploration
7204,Pixel Graphics
7204,Sandbox
7204,Farming Sim
7204,Nonlinear
7204,RPG
7204,Fantasy
7204,Magic
7204,Crafting
7204,Replay Value
7204,Indie
7204,Singleplayer
7204,Casual
7204,Action Adventure
7204,Colorful
7204,Immersive Sim
7204,Top Down
7205,Casual
7205,Adventure
7205,Sexual Content
7205,Visual Novel
7205,Nudity
7205,Anime
7205,Cute
7205,FPS
7206,Casual
7206,Indie
7206,Puzzle
7206,Platformer
7206,3D Platformer
7207,Indie
7207,Female Protagonist
7207,Adventure
7207,Point & Click
7207,Gothic
7207,Short
7207,Horror
7207,LGBTQ+
7207,Story Rich
7207,Singleplayer
7208,Indie
7208,Puzzle
7208,Puzzle Platformer
7208,Adventure
7208,Difficult
7208,2D
7208,Great Soundtrack
7208,Female Protagonist
7208,Pixel Graphics
7208,Family Friendly
7209,Strategy
7209,Simulation
7209,Action
7209,Casual
7209,Indie
7209,Sandbox
7209,War
7209,Base Building
7209,Building
7209,Military
7209,Physics
7209,Singleplayer
7209,Tactical
7209,Grand Strategy
7209,Difficult
7209,Funny
7210,Hidden Object
7210,Adventure
7210,Casual
7210,Point & Click
7210,Female Protagonist
7210,Puzzle
7210,Singleplayer
7210,Pirates
7210,Fantasy
7210,Atmospheric
7210,Indie
7210,Story Rich
7210,2D
7210,Family Friendly
7210,Mystery
7210,Great Soundtrack
7211,Massively Multiplayer
7211,RPG
7211,Early Access
7211,Survival
7211,Post apocalyptic
7211,Open World Survival Craft
7211,Open World
7211,Crafting
7211,Sandbox
7212,Sexual Content
7212,Nudity
7212,Mature
7212,Hentai
7212,NSFW
7212,Dating Sim
7212,Robots
7212,RPG
7212,Simulation
7212,Visual Novel
7212,JRPG
7212,Time Management
7212,Turn Based Strategy
7212,Multiple Endings
7212,2D
7212,Cute
7212,Drama
7212,Funny
7212,Comedy
7212,Singleplayer
7213,Action
7213,Female Protagonist
7213,Anime
7213,Zombies
7213,Nudity
7213,Gore
7213,Violent
7213,Third Person Shooter
7213,Sexual Content
7213,Mature
7213,Horror
7214,Action
7214,FPS
7214,Sci fi
7214,Shooter
7214,Singleplayer
7214,First Person
7214,Classic
7214,Atmospheric
7214,Multiplayer
7214,Aliens
7214,Great Soundtrack
7215,Sexual Content
7215,Nudity
7215,Indie
7215,Casual
7215,Strategy
7215,Mature
7215,Anime
7215,Puzzle
7215,Singleplayer
7215,Female Protagonist
7215,Cute
7215,Hentai
7215,FPS
7215,Great Soundtrack
7215,Adventure
7215,Visual Novel
7215,JRPG
7215,Dating Sim
7215,Psychological Horror
7216,Action
7216,Indie
7216,RPG
7216,Action Roguelike
7216,Roguelite
7216,Replay Value
7216,Procedural Generation
7216,Roguelike
7216,Twin Stick Shooter
7216,Top Down
7217,Dungeon Crawler
7217,Turn Based
7217,Party Based RPG
7217,Strategy RPG
7217,Character Customization
7217,RPG
7217,2D
7217,Isometric
7217,Procedural Generation
7217,Turn Based Combat
7217,Dark Fantasy
7217,Fantasy
7217,Loot
7217,Magic
7217,Management
7217,Tactical
7217,Old School
7217,Singleplayer
7217,Party
7217,Adventure
7218,Adventure
7218,Indie
7218,Simulation
7218,Turn Based Combat
7218,Space
7218,Strategy
7218,Sci fi
7218,Cute
7218,Singleplayer
7218,Great Soundtrack
7218,Story Rich
7218,2D
7218,Survival
7218,Replay Value
7218,Atmospheric
7218,RPG
7218,Exploration
7218,Funny
7218,Management
7218,Female Protagonist
7219,Point & Click
7219,Adventure
7219,Pixel Graphics
7219,2D
7219,Funny
7219,1990s
7219,Cute
7219,Retro
7219,Pirates
7219,Comedy
7219,Emotional
7219,Colorful
7219,Linear
7219,Female Protagonist
7219,Narration
7219,Puzzle
7219,Family Friendly
7219,Fantasy
7219,Logic
7219,Old School
7220,Early Access
7220,Racing
7220,Golf
7220,Sports
7220,Multiplayer
7220,Driving
7220,PvP
7220,Arcade
7220,Combat Racing
7220,eSports
7220,Party Game
7220,Action
7220,Mini Golf
7220,Controller
7220,Character Customization
7220,Physics
7220,3D
7220,Singleplayer
7220,Flight
7220,Parkour
7221,Visual Novel
7221,Gore
7221,Story Rich
7221,Adventure
7221,Anime
7221,Mystery
7221,Singleplayer
7221,Violent
7221,Psychological Horror
7221,Sci fi
7221,Sexual Content
7221,Horror
7221,Great Soundtrack
7222,Management
7222,Simulation
7222,Music
7222,Strategy RPG
7222,RPG
7222,Open World
7222,Indie
7222,Rock Music
7222,Singleplayer
7222,First Person
7222,Realistic
7222,3D
7222,Retro
7222,Economy
7222,Physics
7222,Character Customization
7222,Procedural Generation
7222,Inventory Management
7222,Choices Matter
7222,Resource Management
7223,Indie
7223,Casual
7223,Relaxing
7223,Atmospheric
7223,Anime
7223,Walking Simulator
7223,Singleplayer
7223,Story Rich
7223,Short
7223,Exploration
7223,First Person
7223,Interactive Fiction
7223,Narration
7223,Mystery
7223,Visual Novel
7223,Movie
7224,Indie
7224,Atmospheric
7224,Dark
7224,Adventure
7224,Horror
7224,Simulation
7224,Singleplayer
7224,Parody
7224,Life Sim
7224,Minimalist
7224,Cartoony
7224,Stylized
7224,Choices Matter
7224,Time Management
7224,Action
7224,3D
7224,Multiple Endings
7224,Resource Management
7224,Conversation
7224,Difficult
7225,Adventure
7225,Horror
7225,Dark
7225,Story Rich
7225,Side Scroller
7225,Action Adventure
7225,Realistic
7225,Indie
7225,Cinematic
7225,Singleplayer
7225,Thriller
7225,Anime
7225,Psychological Horror
7225,Hentai
7226,Action
7226,RPG
7226,Indie
7226,Adventure
7226,Casual
7226,Multiplayer
7226,Anime
7227,Sexual Content
7227,Nudity
7227,Mature
7227,Hentai
7227,NSFW
7227,RPG
7227,Visual Novel
7227,Dating Sim
7227,Cute
7227,Romance
7227,Drama
7227,Casual
7227,Story Rich
7227,Choices Matter
7227,Interactive Fiction
7227,Multiple Endings
7227,Simulation
7227,Anime
7227,First Person
7227,JRPG
7228,Puzzle
7228,Platformer
7228,Indie
7228,Puzzle Platformer
7228,Surreal
7228,2D
7228,Singleplayer
7228,Dark
7228,Experimental
7228,Horror
7228,Great Soundtrack
7228,Atmospheric
7229,Anime
7229,Nudity
7229,Early Access
7229,Action
7229,Indie
7229,Platformer
7229,Difficult
7229,Online Co Op
7229,Co op Campaign
7229,Sexual Content
7229,Great Soundtrack
7230,Strategy
7230,Board Game
7230,Tabletop
7230,Multiplayer
7230,Co op
7230,Mystery
7230,Singleplayer
7230,Online Co Op
7231,Simulation
7231,Strategy
7231,Management
7231,Indie
7231,Battle Royale
7231,Sandbox
7231,Economy
7231,Resource Management
7231,Building
7231,City Builder
7231,Pixel Graphics
7232,MMORPG
7232,Open World
7232,City Builder
7232,Wargame
7232,Dark Fantasy
7232,Character Customization
7232,Lovecraftian
7232,Third Person
7232,Medieval
7232,Combat
7232,Co op Campaign
7232,Exploration
7232,PvP
7232,3D Vision
7232,Foreign
7232,Swordplay
7232,Vampire
7232,Werewolves
7232,Magic
7232,Dragons
7233,Action
7233,Shoot Em Up
7233,Arcade
7233,Bullet Hell
7233,2D
7233,Great Soundtrack
7233,Shooter
7233,Singleplayer
7234,Base Building
7234,Trains
7234,Management
7234,Building
7234,Sandbox
7234,Minimalist
7234,City Builder
7234,Underground
7234,Resource Management
7234,Top Down
7234,Economy
7234,Strategy
7234,3D
7234,Isometric
7234,Simulation
7234,Family Friendly
7234,Level Editor
7234,Transportation
7234,Real Time with Pause
7234,Great Soundtrack
7235,RPG
7235,Indie
7235,Sexual Content
7235,Nudity
7235,RPGMaker
7235,Violent
7235,Gore
7235,JRPG
7235,Anime
7235,Multiple Endings
7235,Adventure
7235,Funny
7235,Memes
7235,NSFW
7235,Mature
7236,Action
7236,Indie
7236,Platformer
7236,Anime
7236,2D
7236,Pixel Graphics
7236,Retro
7236,Great Soundtrack
7237,Platformer
7237,Hack and Slash
7237,Action Roguelike
7237,Cyberpunk
7237,Action
7237,Multiple Endings
7237,Adventure
7237,Singleplayer
7237,Violent
7237,Futuristic
7237,Artificial Intelligence
7237,2D Platformer
7237,Story Rich
7237,RPG
7237,Action Adventure
7237,Sci fi
7237,3D
7237,Exploration
7237,Dark
7237,Indie
7238,RPG
7238,Story Rich
7238,Mythology
7238,Strategy RPG
7238,2D Platformer
7238,Pixel Graphics
7238,Singleplayer
7238,Indie
7238,Casual
7238,Adventure
7238,Strategy
7238,RPGMaker
7239,RPG
7239,Simulation
7239,Management
7239,Strategy
7239,Indie
7239,Adventure
7239,Pixel Graphics
7239,City Builder
7239,Early Access
7240,Visual Novel
7240,Indie
7240,Adventure
7240,Anime
7240,Memes
7240,Dating Sim
7240,Story Rich
7240,Funny
7240,Singleplayer
7240,Otome
7240,Birds
7240,Horror
7240,Great Soundtrack
7240,Romance
7240,Nudity
7240,Comedy
7241,Funny
7241,Difficult
7241,Twin Stick Shooter
7241,Action Roguelike
7241,Roguelike
7241,Dark Humor
7241,Cute
7241,Shoot Em Up
7241,Controller
7241,Replay Value
7241,Bullet Hell
7241,Shooter
7241,Atmospheric
7241,Procedural Generation
7241,Roguelite
7241,Co op
7241,Indie
7241,Local Multiplayer
7241,Dungeon Crawler
7241,Local Co Op
7242,Visual Novel
7242,Violent
7242,Psychological Horror
7242,Thriller
7242,Anime
7242,Mystery
7242,Casual
7242,Story Rich
7242,Horror
7242,Interactive Fiction
7242,Gore
7242,Female Protagonist
7242,Adventure
7242,2D
7242,Multiple Endings
7242,Singleplayer
7242,Dark
7242,Psychological
7242,Soundtrack
7242,Hand drawn
7243,Sci fi
7243,Immersive Sim
7243,VR
7243,Puzzle
7243,Relaxing
7243,Time Management
7243,Cozy
7243,Precision Platformer
7243,Logic
7243,First Person
7243,Simulation
7243,Automation
7243,Family Friendly
7243,Atmospheric
7243,Resource Management
7243,Singleplayer
7243,Nature
7243,3D
7243,Exploration
7243,Puzzle Platformer
7244,Adventure
7244,Indie
7244,Point & Click
7244,Puzzle
7244,Female Protagonist
7244,Mystery
7244,Story Rich
7244,Great Soundtrack
7244,Replay Value
7245,Hidden Object
7245,Adventure
7245,Casual
7245,Mystery
7245,Point & Click
7245,Puzzle
7245,Female Protagonist
7245,Horror
7245,Singleplayer
7245,Fantasy
7245,2D
7245,Atmospheric
7245,Indie
7245,Story Rich
7245,Great Soundtrack
7245,Family Friendly
7246,Indie
7246,Adventure
7246,Platformer
7246,Singleplayer
7246,Atmospheric
7246,Side Scroller
7246,2D
7246,Dark
7246,Surreal
7246,Puzzle
7246,Puzzle Platformer
7246,Action
7246,Casual
7246,Controller
7246,Difficult
7246,Horror
7247,RPG
7247,Turn Based Combat
7247,Tactical RPG
7247,Strategy
7247,Fantasy
7247,Story Rich
7247,Medieval
7247,Turn Based Strategy
7247,Party Based RPG
7247,CRPG
7247,Early Access
7247,Open World
7247,Strategy RPG
7247,Turn Based Tactics
7247,Tactical
7247,Adventure
7247,Character Customization
7247,Turn Based
7247,Singleplayer
7247,Sandbox
7248,RPG
7248,Action
7248,Funny
7248,Soundtrack
7248,Story Rich
7248,Action RPG
7248,Mythology
7248,Atmospheric
7248,Adventure
7248,Comedy
7248,Hack and Slash
7248,Choices Matter
7248,Multiple Endings
7248,Replay Value
7248,Singleplayer
7248,Exploration
7248,2D
7248,Top Down
7248,Short
7248,Indie
7249,Casual
7249,Board Game
7249,Trivia
7249,Word Game
7249,2D
7249,Comedy
7249,Cartoon
7249,Family Friendly
7249,Party
7249,Colorful
7249,Party Game
7249,Local Multiplayer
7249,Funny
7249,PvP
7249,Team Based
7249,Indie
7249,Strategy
7249,Co op
7249,Local Co Op
7250,Action
7250,RPG
7250,Hack and Slash
7250,Vampire
7250,Local Co Op
7250,Female Protagonist
7250,Fantasy
7250,Co op
7250,Singleplayer
7251,Casual
7251,Action
7251,Local Co Op
7251,Puzzle Platformer
7251,Difficult
7251,Platformer
7251,Co op
7252,Action
7252,Fighting
7252,2D Fighter
7252,2D
7252,Arcade
7252,Anime
7252,Classic
7252,Pixel Graphics
7252,Retro
7252,Gore
7253,Early Access
7253,Indie
7253,Naval
7253,Simulation
7253,Atmospheric
7253,Casual
7253,Fishing
7253,Management
7253,Sandbox
7253,Education
7253,Singleplayer
7253,Nature
7253,First Person
7253,Underwater
7253,Family Friendly
7253,Relaxing
7253,Immersive Sim
7253,City Builder
7253,Creature Collector
7253,Building
7254,Survival Horror
7254,Blood
7254,Exploration
7254,Action Adventure
7254,Horror
7254,Pixel Graphics
7254,Psychedelic
7254,2D
7254,Action
7254,Story Rich
7254,Atmospheric
7254,Dark
7254,Lovecraftian
7254,Psychological Horror
7254,Adventure
7254,Gore
7254,Choices Matter
7254,Mystery
7254,Psychological
7254,Top Down
7255,VR
7255,Music
7255,Rhythm
7255,Audio Production
7255,Simulation
7255,Replay Value
7255,Education
7255,Utilities
7255,Indie
7255,Casual
7255,Sandbox
7255,Early Access
7255,Singleplayer
7255,Immersive Sim
7255,Immersive
7255,Realistic
7256,Casual
7256,Puzzle
7256,Strategy
7256,Relaxing
7256,Exploration
7256,Sokoban
7256,2D
7256,Top Down
7256,Abstract
7256,Nonlinear
7256,Minimalist
7256,Indie
7256,Logic
7256,Stylized
7256,Sci fi
7256,Grid Based Movement
7256,Singleplayer
7257,Simulation
7257,Sandbox
7257,Strategy
7257,God Game
7257,Singleplayer
7257,Indie
7257,Space
7258,Indie
7258,Racing
7258,Action
7258,Adventure
7258,Simulation
7258,Casual
7258,Physics
7258,Funny
7258,Automobile Sim
7258,Difficult
7258,Multiplayer
7258,Driving
7258,Local Multiplayer
7259,Horror
7259,Psychological Horror
7259,Survival Horror
7259,Exploration
7259,Stealth
7259,Survival
7259,First Person
7259,Story Rich
7259,Surreal
7259,Choices Matter
7259,Multiple Endings
7259,Action
7259,Puzzle
7259,Thriller
7259,Atmospheric
7259,Mystery
7259,Psychological
7259,Emotional
7259,Adventure
7259,Dark
7260,Point & Click
7260,Isometric
7260,Adventure
7260,Post apocalyptic
7260,Story Rich
7260,Lore Rich
7260,Multiple Endings
7260,Atmospheric
7260,Sci fi
7260,2.5D
7260,Cinematic
7260,Mystery
7260,Retro
7260,2D
7260,FMV
7260,Puzzle
7260,Old School
7260,Alternate History
7260,Investigation
7260,Choices Matter
7261,Simulation
7261,Strategy
7261,Space Sim
7261,Strategy RPG
7261,Exploration
7261,Political Sim
7261,3D
7261,Isometric
7261,Building
7261,Realistic
7261,Crafting
7261,Diplomacy
7261,Futuristic
7261,Management
7261,Military
7261,Political
7261,Sci fi
7261,Science
7261,Space
7261,Survival
7262,Simulation
7262,Early Access
7262,Cinematic
7263,On Rails Shooter
7263,Shoot Em Up
7263,Shooter
7263,Arcade
7263,Female Protagonist
7263,Flight
7263,3D
7263,Action
7263,Pixel Graphics
7263,Colorful
7263,Space
7263,Retro
7263,Indie
7263,Singleplayer
7263,Early Access
7263,Great Soundtrack
7263,Sci fi
7264,Management
7264,Strategy
7264,Medieval
7264,Dating Sim
7264,Resource Management
7264,Procedural Generation
7264,RPG
7264,LGBTQ+
7264,2D
7264,Choices Matter
7264,Drama
7264,Singleplayer
7264,Cute
7264,Funny
7264,Romance
7264,Family Friendly
7264,Simulation
7264,Comedy
7264,Life Sim
7265,Indie
7265,Casual
7265,Racing
7265,Adventure
7265,Puzzle
7265,Physics
7266,Racing
7266,Local Multiplayer
7266,4 Player Local
7266,Action
7266,Arcade
7266,Classic
7266,Local Co Op
7267,Indie
7267,Visual Novel
7267,Casual
7267,Simulation
7267,Anime
7267,Pixel Graphics
7267,2D
7268,Casual
7268,Singleplayer
7268,Strategy
7268,Pixel Graphics
7268,Choices Matter
7268,Stylized
7268,RPG
7268,Board Game
7268,Roguelike
7268,Traditional Roguelike
7268,Card Battler
7268,Roguelite
7268,2D
7268,Medieval
7268,Fantasy
7268,Tactical
7268,Relaxing
7268,Auto Battler
7268,Magic
7268,Demons
7269,Choose Your Own Adventure
7269,JRPG
7269,Dating Sim
7269,Casual
7269,Visual Novel
7269,Romance
7269,RPG
7269,2D
7269,Cute
7269,Story Rich
7269,Funny
7269,Relaxing
7269,Choices Matter
7269,Multiple Endings
7269,Narration
7269,Simulation
7269,Anime
7269,Colorful
7269,Comedy
7269,Hand drawn
7270,Indie
7270,Roguelite
7270,Strategy
7270,Dark Fantasy
7270,RPG
7270,Roguelike
7270,Early Access
7270,Dungeon Crawler
7270,Fantasy
7270,Dark
7270,Atmospheric
7270,Turn Based Combat
7270,Kickstarter
7270,Singleplayer
7270,Turn Based
7270,Difficult
7270,Card Game
7270,Casual
7270,Adventure
7270,Replay Value
7271,Simulation
7271,Action
7271,VR
7271,Arcade
7271,Physics
7271,FPS
7271,Early Access
7271,Singleplayer
7271,Sandbox
7271,Multiplayer
7271,Hentai
7272,City Builder
7272,Procedural Generation
7272,Building
7272,Relaxing
7272,Indie
7272,Minimalist
7272,Stylized
7272,Colorful
7272,Colony Sim
7272,Casual
7272,Singleplayer
7272,Sandbox
7272,Base Building
7272,Strategy
7272,Design & Illustration
7272,Cartoony
7272,Simulation
7272,Cute
7272,Experimental
7272,Turn Based Tactics
7273,Skateboarding
7273,Indie
7273,Sports
7273,Action
7273,Great Soundtrack
7273,4 Player Local
7273,Local Multiplayer
7273,Local Co Op
7273,Difficult
7273,Skating
7273,Singleplayer
7273,2D
7273,Platformer
7274,Sexual Content
7274,Nudity
7274,Mature
7274,Adventure
7274,Casual
7274,Hentai
7274,Visual Novel
7274,Anime
7274,NSFW
7274,Singleplayer
7274,Fantasy
7274,Story Rich
7274,Cute
7274,LGBTQ+
7275,Action
7275,Adventure
7275,Indie
7275,Dinosaurs
7275,VR
7275,Early Access
7275,Survival
7276,Simulation
7276,Casual
7276,Indie
7276,Automobile Sim
7276,Realistic
7276,Driving
7276,Exploration
7276,Physics
7276,Singleplayer
7276,Colorful
7276,Family Friendly
7276,Relaxing
7276,Replay Value
7276,Trains
7276,Battle Royale
7276,3D
7276,Free to Play
7276,Job Simulator
7276,Mature
7276,VR
7277,Casual
7277,Simulation
7277,Indie
7277,Funny
7277,Comedy
7277,Parody
7278,RPG
7278,Action
7278,Adventure
7278,Dungeon Crawler
7278,Action RPG
7278,Hack and Slash
7278,Singleplayer
7278,Loot
7278,Fantasy
7279,RPG
7279,RPGMaker
7279,Indie
7279,JRPG
7279,Turn Based
7279,Puzzle
7279,Pixel Graphics
7279,Singleplayer
7279,2D
7279,Classic
7280,Indie
7280,Action
7280,Platformer
7280,Atmospheric
7280,2D
7280,Singleplayer
7280,Difficult
7280,Adventure
7280,Great Soundtrack
7281,Simulation
7281,Strategy
7281,Indie
7281,Management
7281,Singleplayer
7281,2D
7281,Casual
7281,Boxing
7281,RPG
7281,2D Fighter
7281,Action
7281,Great Soundtrack
7281,Historical
7281,Funny
7281,Atmospheric
7281,Difficult
7282,Hidden Object
7282,Adventure
7282,Casual
7282,Point & Click
7282,Puzzle
7282,Female Protagonist
7282,Pirates
7282,Mystery
7282,Fantasy
7282,Singleplayer
7282,2D
7282,Story Rich
7282,Horror
7282,Family Friendly
7282,Great Soundtrack
7282,Atmospheric
7282,Indie
7283,Tower Defense
7283,Indie
7283,Strategy
7283,Action
7283,Mechs
7283,Pixel Graphics
7283,Singleplayer
7283,Tactical
7283,Base Building
7283,Robots
7283,Roguelike
7284,Sokoban
7284,Science
7284,Difficult
7284,Puzzle
7284,Abstract
7284,Strategy
7284,Education
7284,2D
7284,Cute
7284,Casual
7284,Relaxing
7284,Colorful
7284,Minimalist
7284,Stylized
7284,Family Friendly
7284,Logic
7284,Singleplayer
7284,Indie
7284,Controller
7284,Great Soundtrack
7285,Sexual Content
7285,Nudity
7285,RPG
7285,Indie
7285,RPGMaker
7285,Anime
7285,Female Protagonist
7285,JRPG
7285,Multiple Endings
7285,Memes
7285,Funny
7285,Hentai
7286,Action
7286,Massively Multiplayer
7286,VR
7286,Indie
7286,Adventure
7286,Simulation
7286,Battle Royale
7286,Early Access
7286,Shooter
7287,Early Access
7287,Roguelike Deckbuilder
7287,Deckbuilding
7287,Card Game
7287,Strategy
7287,Roguelike
7287,3D
7287,Hand drawn
7287,Third Person
7287,Cyberpunk
7287,Futuristic
7287,Post apocalyptic
7287,Sci fi
7287,Adventure
7287,Indie
7287,Turn Based Combat
7287,Female Protagonist
7287,Procedural Generation
7287,Singleplayer
7287,Roguelite
7288,Strategy
7288,Action
7288,World War II
7288,RTS
7288,War
7288,Historical
7289,Adventure
7289,Action
7289,Indie
7289,VR
7289,Stealth
7289,Singleplayer
7289,Horror
7289,Robots
7289,First Person
7289,Puzzle
7289,Action Adventure
7289,FPS
7289,Colorful
7289,Atmospheric
7289,Conspiracy
7289,Dystopian
7289,Sci fi
7289,Artificial Intelligence
7289,Automation
7289,Capitalism
7290,RPG
7290,Anime
7290,JRPG
7290,Female Protagonist
7290,Cute
7290,Crafting
7290,Singleplayer
7290,Fantasy
7290,Great Soundtrack
7290,Adventure
7290,Turn Based
7290,Story Rich
7291,Casual
7291,Indie
7291,Puzzle
7291,Strategy
7291,2D
7291,Singleplayer
7291,Minimalist
7291,Touch Friendly
7292,Adventure
7292,Horror
7292,First Person
7292,Action
7292,Puzzle
7292,Comedy
7292,Dark
7292,Funny
7292,Stealth
7292,Singleplayer
7292,Indie
7292,Survival Horror
7292,Violent
7292,Gore
7292,Tactical
7292,Survival
7292,Multiplayer
7293,Card Battler
7293,Casual
7293,PvE
7293,Turn Based
7293,Card Game
7293,Strategy
7293,2D
7293,Turn Based Tactics
7293,Deckbuilding
7293,Stylized
7293,Hand drawn
7293,Pirates
7293,Family Friendly
7293,Singleplayer
7293,Indie
7293,Addictive
7293,Mouse only
7293,Classic
7293,Fast Paced
7293,Great Soundtrack
7294,First Person
7294,Surreal
7294,Adventure
7294,Exploration
7294,Atmospheric
7294,Great Soundtrack
7294,Walking Simulator
7294,Stylized
7294,Noir
7294,Mystery
7294,Investigation
7294,Story Rich
7294,Music Based Procedural Generation
7294,Dystopian
7294,Psychedelic
7294,Colorful
7294,Psychological Horror
7294,Conversation
7294,Collectathon
7294,Underground
7295,Action
7295,Martial Arts
7295,Multiple Endings
7295,Choices Matter
7295,2D
7295,Historical
7295,Hand drawn
7295,Singleplayer
7295,Comic Book
7295,Indie
7295,Side Scroller
7295,Combat
7295,Souls like
7295,2D Fighter
7295,Linear
7295,Beat em up
7296,Open World Survival Craft
7296,Adventure
7296,Sandbox
7296,2D
7296,Survival
7296,Indie
7296,Crafting
7296,Action
7296,Multiplayer
7296,Building
7296,Pixel Graphics
7296,Open World
7296,Co op
7296,Base Building
7296,Platformer
7296,Early Access
7297,Simulation
7297,Adventure
7297,Indie
7297,Action
7297,Space
7297,Horror
7297,Sci fi
7297,Atmospheric
7297,Exploration
7297,Singleplayer
7297,Replay Value
7297,Procedural Generation
7297,Roguelite
7297,First Person
7297,Perma Death
7297,Multiple Endings
7297,Science
7297,Experimental
7297,Roguelike
7297,Retro
7298,Strategy
7298,Turn Based
7298,RPG
7298,Tactical
7298,Indie
7298,Turn Based Strategy
7298,Action
7298,Singleplayer
7298,Kickstarter
7298,Isometric
7298,Adventure
7299,Side Scroller
7299,Precision Platformer
